GO.ID	Term	Annotated	Significant	Expected	p_val	FDR	status_name	DAG_level	study	comparison	genelist	comb
GO:1903313	positive regulation of mRNA metabolic pr...	12	7	1.54	0.000248528649845338	0.00740499105825728	significant	10	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0006376	mRNA splice site selection	9	6	1.15	0.000262677595144812	0.0074352352625712	significant	14	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0009270	response to humidity	9	6	1.15	0.000262677595144812	0.0074352352625712	significant	6	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0019464	glycine decarboxylation via glycine clea...	9	6	1.15	0.000262677595144812	0.0074352352625712	significant	12	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0032106	positive regulation of response to extra...	9	6	1.15	0.000262677595144812	0.0074352352625712	significant	7	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0032109	positive regulation of response to nutri...	9	6	1.15	0.000262677595144812	0.0074352352625712	significant	8	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0080040	positive regulation of cellular response...	9	6	1.15	0.000262677595144812	0.0074352352625712	significant	10	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0006544	glycine metabolic process	27	11	3.46	0.000273648061664006	0.00766064216581381	significant	10	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0019682	glyceraldehyde-3-phosphate metabolic pro...	27	11	3.46	0.000273648061664006	0.00766064216581381	significant	6	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0009768	photosynthesis, light harvesting in phot...	23	10	2.95	0.000275651423925587	0.00766378157556273	significant	7	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0033500	carbohydrate homeostasis	69	20	8.85	0.000294537741805804	0.008111728618922	significant	6	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0071248	cellular response to metal ion	129	31	16.54	0.000353447424353	0.0096817990703147	significant	6	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0010218	response to far red light	141	33	18.08	0.000389217444540918	0.0106046143312084	significant	7	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0019288	isopentenyl diphosphate biosynthetic pro...	24	10	3.08	0.000418457358632298	0.0112539442441739	significant	9	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0071470	cellular response to osmotic stress	136	32	17.44	0.000427858463353074	0.0114132925171932	significant	6	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0009737	response to abscisic acid	1221	196	156.57	0.000447231316157193	0.0118064432944088	significant	6	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0019747	regulation of isoprenoid metabolic proce...	56	17	7.18	0.0004527814506513	0.011891347892105	significant	7	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0090502	RNA phosphodiester bond hydrolysis, endo...	103	26	13.21	0.000458418051505792	0.0119776408842154	significant	9	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0046351	disaccharide biosynthetic process	52	16	6.67	0.000558675900806745	0.0143037875106049	significant	7	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0009710	tropane alkaloid biosynthetic process	10	6	1.28	0.000585192940226768	0.0145441855144165	significant	7	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0009821	alkaloid biosynthetic process	10	6	1.28	0.000585192940226768	0.0145441855144165	significant	6	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0009823	cytokinin catabolic process	10	6	1.28	0.000585192940226768	0.0145441855144165	significant	8	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0051100	negative regulation of binding	10	6	1.28	0.000585192940226768	0.0145441855144165	significant	5	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0009073	aromatic amino acid family biosynthetic ...	116	28	14.87	0.000616841032836921	0.0151826331512276	significant	9	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0048440	carpel development	116	28	14.87	0.000616841032836921	0.0151826331512276	significant	12	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0048481	plant ovule development	94	24	12.05	0.000624243632121014	0.0152178848081538	significant	14	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0009567	double fertilization forming a zygote an...	78	21	10	0.000630078900824476	0.0152178848081538	significant	7	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0045912	negative regulation of carbohydrate meta...	21	9	2.69	0.000636194202970905	0.0152178848081538	significant	7	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0048878	chemical homeostasis	550	97	70.53	0.000651668857271236	0.0154430364083579	significant	5	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0046337	phosphatidylethanolamine metabolic proce...	14	7	1.8	0.000851685051361655	0.0198143166058796	significant	8	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0009409	response to cold	966	157	123.87	0.000938220879543124	0.0217283426421464	significant	5	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:1902584	positive regulation of response to water...	22	9	2.82	0.000954809523433153	0.0219133086571708	significant	8	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0045036	protein targeting to chloroplast	125	29	16.03	0.000984664059067422	0.0222709560338108	significant	11	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0072596	establishment of protein localization to...	125	29	16.03	0.000984664059067422	0.0222709560338108	significant	8	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0009451	RNA modification	340	64	43.6	0.000987848257159683	0.0222709560338108	significant	8	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0009240	isopentenyl diphosphate biosynthetic pro...	40	13	5.13	0.0010221949037184	0.0228424694493213	significant	8	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0071331	cellular response to hexose stimulus	50	15	6.41	0.00110221817485945	0.0243108294411641	significant	8	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0071333	cellular response to glucose stimulus	50	15	6.41	0.00110221817485945	0.0243108294411641	significant	9	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0010424	DNA methylation on cytosine within a CG ...	5	4	0.64	0.00121134461294817	0.0264884154633945	significant	12	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0000103	sulfate assimilation	23	9	2.95	0.00139141115883088	0.0300391519247598	significant	5	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:1900140	regulation of seedling development	231	46	29.62	0.00150100393227007	0.0321328362811597	significant	7	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0006399	tRNA metabolic process	366	67	46.93	0.00160846446873635	0.0342816823283103	significant	9	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0080050	regulation of seed development	89	22	11.41	0.0016245432010068	0.0343445958885048	significant	10	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0006397	mRNA processing	472	83	60.52	0.00166472188148518	0.0350410420228967	significant	9	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0009739	response to gibberellin	251	49	32.19	0.00167124106213226	0.0350410420228967	significant	6	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0001678	cellular glucose homeostasis	52	15	6.67	0.00171129324787302	0.0355879146853594	significant	8	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0010114	response to red light	177	37	22.7	0.00171876137505703	0.0355979236012829	significant	7	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0071281	cellular response to iron ion	84	21	10.77	0.00176282674666187	0.0359684872301049	significant	7	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0048609	multicellular organismal reproductive pr...	317	59	40.65	0.00199013575660312	0.0359684872301049	significant	4	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0035674	tricarboxylic acid transmembrane transpo...	12	6	1.54	0.00204673560815113	0.0359684872301049	significant	10	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0000476	maturation of 4.5S rRNA	3	3	0.38	0.00210675021282533	0.0359684872301049	significant	11	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0000488	maturation of LSU-rRNA from tetracistron...	3	3	0.38	0.00210675021282533	0.0359684872301049	significant	12	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0000489	maturation of SSU-rRNA from tetracistron...	3	3	0.38	0.00210675021282533	0.0359684872301049	significant	12	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0006223	uracil salvage	3	3	0.38	0.00210675021282533	0.0359684872301049	significant	11	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0009557	antipodal cell differentiation	3	3	0.38	0.00210675021282533	0.0359684872301049	significant	8	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0009780	photosynthetic NADP+ reduction	3	3	0.38	0.00210675021282533	0.0359684872301049	significant	6	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0010960	magnesium ion homeostasis	3	3	0.38	0.00210675021282533	0.0359684872301049	significant	9	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0015970	guanosine tetraphosphate biosynthetic pr...	3	3	0.38	0.00210675021282533	0.0359684872301049	significant	12	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0019379	sulfate assimilation, phosphoadenylyl su...	3	3	0.38	0.00210675021282533	0.0359684872301049	significant	6	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0019406	hexitol biosynthetic process	3	3	0.38	0.00210675021282533	0.0359684872301049	significant	9	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0019593	mannitol biosynthetic process	3	3	0.38	0.00210675021282533	0.0359684872301049	significant	10	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0031508	pericentric heterochromatin assembly	3	3	0.38	0.00210675021282533	0.0359684872301049	significant	15	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0031937	positive regulation of chromatin silenci...	3	3	0.38	0.00210675021282533	0.0359684872301049	significant	16	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0032074	negative regulation of nuclease activity	3	3	0.38	0.00210675021282533	0.0359684872301049	significant	8	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0033520	phytol biosynthetic process	3	3	0.38	0.00210675021282533	0.0359684872301049	significant	10	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0042821	pyridoxal biosynthetic process	3	3	0.38	0.00210675021282533	0.0359684872301049	significant	8	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0044571	[2Fe-2S] cluster assembly	3	3	0.38	0.00210675021282533	0.0359684872301049	significant	8	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0060701	negative regulation of ribonuclease acti...	3	3	0.38	0.00210675021282533	0.0359684872301049	significant	10	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0061086	negative regulation of histone H3-K27 me...	3	3	0.38	0.00210675021282533	0.0359684872301049	significant	14	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0061158	3'-UTR-mediated mRNA destabilization	3	3	0.38	0.00210675021282533	0.0359684872301049	significant	13	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0071763	nuclear membrane organization	3	3	0.38	0.00210675021282533	0.0359684872301049	significant	8	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0090309	positive regulation of DNA methylation-d...	3	3	0.38	0.00210675021282533	0.0359684872301049	significant	17	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0090414	molybdate ion export from vacuole	3	3	0.38	0.00210675021282533	0.0359684872301049	significant	9	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0090547	response to low humidity	3	3	0.38	0.00210675021282533	0.0359684872301049	significant	7	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:1901917	regulation of exoribonuclease activity	3	3	0.38	0.00210675021282533	0.0359684872301049	significant	10	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:1901918	negative regulation of exoribonuclease a...	3	3	0.38	0.00210675021282533	0.0359684872301049	significant	11	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:1904963	regulation of phytol biosynthetic proces...	3	3	0.38	0.00210675021282533	0.0359684872301049	significant	11	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:1904964	positive regulation of phytol biosynthet...	3	3	0.38	0.00210675021282533	0.0359684872301049	significant	12	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:1904966	positive regulation of vitamin E biosynt...	3	3	0.38	0.00210675021282533	0.0359684872301049	significant	9	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0042592	homeostatic process	866	140	111.05	0.00211174221626268	0.0359684872301049	significant	4	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0016120	carotene biosynthetic process	20	8	2.56	0.00217688391970749	0.0367259058639393	significant	9	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:2000142	regulation of DNA-templated transcriptio...	20	8	2.56	0.00217688391970749	0.0367259058639393	significant	12	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:1990641	response to iron ion starvation	16	7	2.05	0.00224764416266814	0.0377945445834791	significant	7	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0042548	regulation of photosynthesis, light reac...	59	16	7.57	0.00246769906608235	0.0406890833064388	significant	7	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0010206	photosystem II repair	34	11	4.36	0.00255647289950191	0.0418817666333191	significant	8	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0098771	inorganic ion homeostasis	327	60	41.93	0.00257556642976735	0.0420593299989252	significant	7	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0009638	phototropism	44	13	5.64	0.00269503060975162	0.0434531042933053	significant	7	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0009911	positive regulation of flower developmen...	87	21	11.16	0.00279536533761358	0.0449286637070701	significant	11	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0009861	jasmonic acid and ethylene-dependent sys...	60	16	7.69	0.00297131564409152	0.0474572200835307	significant	9	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0010119	regulation of stomatal movement	214	42	27.44	0.00309132644545833	0.0491018283454716	significant	5	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0005992	trehalose biosynthetic process	30	10	3.85	0.00310319700240272	0.0491018283454716	significant	8	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0043393	regulation of protein binding	21	8	2.69	0.00312500066846846	0.0491416000180458	significant	5	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0010017	red or far-red light signaling pathway	105	24	13.46	0.00316401847358278	0.0496020742243208	significant	9	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0000967	rRNA 5'-end processing	6	4	0.77	0.00326340240608303	0.0497815426915959	significant	11	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0009722	detection of cytokinin stimulus	6	4	0.77	0.00326340240608303	0.0497815426915959	significant	7	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0010151	chloroplast elongation	6	4	0.77	0.00326340240608303	0.0497815426915959	significant	8	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0032091	negative regulation of protein binding	6	4	0.77	0.00326340240608303	0.0497815426915959	significant	6	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0043496	regulation of protein homodimerization a...	6	4	0.77	0.00326340240608303	0.0497815426915959	significant	6	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0043610	regulation of carbohydrate utilization	6	4	0.77	0.00326340240608303	0.0497815426915959	significant	4	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0071345	cellular response to cytokine stimulus	6	4	0.77	0.00326340240608303	0.0497815426915959	significant	6	SRP072216	LEAVES_D-LEAVES_C	topGO_UP_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0046686	response to cadmium ion	1034	319	172.48	9.62417411166148e-31	4.90351670989152e-27	significant	6	SRP072216	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0006468	protein phosphorylation	2230	570	371.98	3.56649993864086e-29	9.08565859368759e-26	significant	8	SRP072216	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0016310	phosphorylation	2805	672	467.89	5.36868846500075e-26	9.11782257639294e-23	significant	6	SRP072216	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0042737	drug catabolic process	200	96	33.36	6.89537389664081e-25	8.78298250084623e-22	significant	5	SRP072216	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0010038	response to metal ion	1324	363	220.85	4.14943218306983e-24	4.22827139454816e-21	significant	5	SRP072216	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0006508	proteolysis	1538	399	256.55	1.3777007468383e-21	1.16989755085686e-18	significant	6	SRP072216	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0005975	carbohydrate metabolic process	1521	393	253.71	6.18839828096585e-21	4.50426989164586e-18	significant	4	SRP072216	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0055114	oxidation-reduction process	2812	640	469.06	5.8088644086844e-19	3.69952052028088e-16	significant	3	SRP072216	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0016998	cell wall macromolecule catabolic proces...	44	34	7.34	1.37986737662124e-18	7.81158253765025e-16	significant	7	SRP072216	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:1901565	organonitrogen compound catabolic proces...	1044	282	174.14	6.24605379139674e-18	3.18236440671664e-15	significant	5	SRP072216	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:1901071	glucosamine-containing compound metaboli...	39	31	6.51	1.07056988075547e-17	4.95868503859012e-15	significant	6	SRP072216	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0006793	phosphorus metabolic process	4129	877	688.74	3.37599487706833e-17	1.43339115822193e-14	significant	4	SRP072216	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0045333	cellular respiration	165	72	27.52	3.2902780315739e-16	1.28953589006685e-13	significant	6	SRP072216	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0044036	cell wall macromolecule metabolic proces...	233	90	38.87	7.83505556466536e-16	2.85140057871214e-13	significant	6	SRP072216	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0006022	aminoglycan metabolic process	32	26	5.34	1.79176446284557e-15	4.5645199690991e-13	significant	5	SRP072216	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
GO:0006026	aminoglycan catabolic process	32	26	5.34	1.79176446284557e-15	4.5645199690991e-13	significant	6	SRP072216	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP072216/LEAVES_D-LEAVES_C
